48.7118;2.2180;202.4000;
48.7118;2.2180;203.1000;
48.7118;2.2180;203.4000;
48.7118;2.2180;203.6000;
48.7118;2.2180;203.6000;
48.7118;2.2180;202.8000;
48.7118;2.2180;202.4000;
48.7118;2.2180;202.3000;
48.7118;2.2180;202.3000;
48.7118;2.2180;202.4000;
48.7118;2.2180;202.5000;
48.7118;2.2180;203.4000;
48.7118;2.2180;203.9000;
48.7118;2.2180;204.2000;
48.7118;2.2180;204.4000;
48.7119;2.2180;203.8000;
48.7119;2.2180;203.4000;
48.7119;2.2180;203.2000;
48.7119;2.2180;203.1000;
48.7119;2.2180;202.9000;
48.7119;2.2180;202.8000;
48.7119;2.2180;203.3000;
48.7119;2.2180;203.6000;
48.7119;2.2180;203.8000;
48.7119;2.2180;203.9000;
48.7119;2.2180;203.4000;
48.7119;2.2180;203.1000;
48.7119;2.2180;203.2000;
48.7119;2.2180;203.3000;
48.7119;2.2180;203.4000;
48.7119;2.2180;203.8000;
48.7119;2.2180;204.0000;
48.7119;2.2180;204.0000;
48.7119;2.2180;204.0000;
48.7119;2.2180;203.9000;
48.7119;2.2180;203.9000;
48.7119;2.2180;203.9000;
48.7119;2.2180;203.9000;
48.7119;2.2180;203.9000;
48.7119;2.2180;203.8000;
48.7119;2.2180;203.8000;
48.7119;2.2180;203.8000;
48.7119;2.2180;203.9000;
48.7119;2.2180;203.8000;
48.7119;2.2180;203.7000;
48.7119;2.2180;203.7000;
48.7119;2.2180;203.8000;
48.7119;2.2180;204.0000;
48.7119;2.2180;204.1000;
48.7119;2.2180;204.2000;
48.7119;2.2179;204.2000;
48.7119;2.2179;204.3000;
48.7119;2.2179;204.2000;
48.7119;2.2179;204.3000;
48.7119;2.2179;204.3000;
48.7119;2.2179;204.3000;
48.7119;2.2179;204.5000;
48.7119;2.2179;204.7000;
48.7119;2.2179;204.7000;
48.7119;2.2179;204.8000;
48.7119;2.2179;205.0000;
48.7119;2.2179;205.3000;
48.7119;2.2179;205.5000;
48.7119;2.2179;206.0000;
48.7119;2.2179;206.0000;
