48.7119;2.2182;154.2000;
48.7119;2.2182;154.2000;
48.7119;2.2182;154.2000;
48.7119;2.2182;154.2000;
48.7119;2.2182;154.3000;
48.7119;2.2182;154.2000;
48.7119;2.2182;154.3000;
48.7119;2.2182;154.2000;
48.7119;2.2182;154.2000;
48.7119;2.2182;154.2000;
48.7119;2.2182;154.1000;
48.7119;2.2182;154.1000;
48.7119;2.2182;154.0000;
48.7119;2.2182;154.0000;
48.7119;2.2182;153.9000;
48.7119;2.2182;153.9000;
48.7119;2.2182;153.9000;
48.7119;2.2182;153.9000;
48.7119;2.2182;153.9000;
48.7119;2.2182;153.9000;
48.7119;2.2182;154.0000;
48.7119;2.2182;153.9000;
48.7119;2.2182;153.9000;
48.7119;2.2182;153.8000;
48.7119;2.2182;153.8000;
48.7119;2.2182;153.8000;
48.7119;2.2182;153.9000;
48.7119;2.2182;153.9000;
48.7119;2.2182;154.0000;
48.7119;2.2182;154.1000;
48.7119;2.2182;154.1000;
48.7119;2.2182;154.2000;
48.7119;2.2182;154.3000;
48.7119;2.2182;154.2000;
48.7119;2.2182;154.3000;
48.7119;2.2182;154.2000;
48.7119;2.2182;154.3000;
48.7119;2.2182;154.3000;
48.7119;2.2182;154.3000;
48.7119;2.2182;154.4000;
48.7119;2.2182;154.4000;
48.7119;2.2182;154.5000;
48.7119;2.2182;154.6000;
48.7119;2.2182;154.5000;
48.7119;2.2182;154.4000;
48.7119;2.2182;154.3000;
48.7119;2.2182;154.3000;
48.7119;2.2182;154.2000;
48.7119;2.2182;154.0000;
48.7119;2.2182;154.2000;
48.7119;2.2182;154.1000;
48.7119;2.2182;154.1000;
48.7119;2.2182;154.3000;
48.7119;2.2182;154.2000;
48.7119;2.2182;154.3000;
48.7119;2.2182;154.2000;
48.7119;2.2182;153.9000;
48.7119;2.2182;154.0000;
48.7119;2.2182;154.1000;
48.7119;2.2182;154.0000;
48.7119;2.2182;153.9000;
48.7119;2.2182;153.7000;
48.7119;2.2182;153.6000;
48.7119;2.2182;153.9000;
48.7119;2.2182;154.1000;
48.7119;2.2182;154.2000;
48.7119;2.2182;153.8000;
48.7119;2.2182;153.3000;
48.7119;2.2182;152.9000;
48.7119;2.2182;153.0000;
48.7119;2.2182;152.7000;
48.7119;2.2182;152.5000;
48.7119;2.2182;152.4000;
48.7119;2.2182;153.0000;
48.7119;2.2182;153.1000;
48.7119;2.2182;153.1000;
48.7119;2.2182;152.9000;
48.7119;2.2182;152.4000;
48.7119;2.2182;152.5000;
48.7119;2.2182;152.5000;
48.7119;2.2182;152.7000;
48.7119;2.2182;152.7000;
48.7119;2.2182;152.6000;
48.7119;2.2182;152.3000;
48.7119;2.2182;152.5000;
48.7119;2.2182;152.5000;
48.7119;2.2182;152.5000;
48.7119;2.2182;152.0000;
48.7119;2.2182;151.9000;
48.7119;2.2182;151.9000;
48.7119;2.2182;151.8000;
48.7119;2.2182;151.7000;
48.7119;2.2182;151.6000;
48.7119;2.2182;151.4000;
48.7119;2.2182;151.5000;
48.7119;2.2182;151.8000;
48.7119;2.2182;152.2000;
48.7119;2.2182;152.2000;
48.7119;2.2182;152.2000;
48.7120;2.2182;152.7000;
48.7120;2.2182;152.5000;
48.7120;2.2182;152.8000;
48.7120;2.2182;153.0000;
48.7120;2.2182;152.5000;
48.7120;2.2182;152.5000;
48.7120;2.2182;152.4000;
48.7120;2.2182;152.2000;
48.7120;2.2182;152.8000;
48.7120;2.2182;152.7000;
48.7120;2.2182;152.7000;
48.7120;2.2182;152.9000;
48.7120;2.2182;153.1000;
48.7120;2.2182;153.5000;
48.7120;2.2182;153.7000;
48.7120;2.2182;153.5000;
48.7120;2.2182;153.2000;
48.7120;2.2182;153.2000;
48.7120;2.2182;153.4000;
48.7120;2.2182;153.5000;
48.7120;2.2182;153.9000;
48.7120;2.2182;154.2000;
48.7120;2.2182;154.5000;
48.7120;2.2182;154.6000;
48.7120;2.2182;154.5000;
48.7120;2.2182;154.8000;
48.7120;2.2182;155.0000;
48.7120;2.2182;154.9000;
48.7120;2.2182;154.9000;
48.7120;2.2182;154.7000;
48.7120;2.2182;154.8000;
48.7120;2.2182;155.2000;
48.7120;2.2182;155.3000;
48.7120;2.2182;155.3000;
48.7120;2.2182;154.8000;
48.7120;2.2182;154.4000;
48.7120;2.2182;154.3000;
48.7120;2.2182;154.0000;
48.7120;2.2182;154.0000;
48.7120;2.2182;154.0000;
48.7120;2.2182;154.0000;
48.7120;2.2182;153.9000;
48.7120;2.2182;153.9000;
48.7120;2.2182;153.6000;
48.7120;2.2182;153.6000;
48.7120;2.2182;153.0000;
48.7120;2.2182;152.8000;
48.7120;2.2182;152.8000;
48.7120;2.2182;153.3000;
48.7120;2.2182;153.6000;
48.7120;2.2182;153.7000;
48.7120;2.2182;153.9000;
48.7120;2.2182;153.7000;
48.7120;2.2182;154.0000;
48.7120;2.2182;153.8000;
48.7120;2.2182;154.2000;
48.7120;2.2182;153.8000;
48.7120;2.2182;153.4000;
48.7120;2.2182;153.3000;
48.7120;2.2182;153.1000;
48.7120;2.2182;153.0000;
48.7120;2.2182;152.8000;
48.7120;2.2182;152.6000;
48.7120;2.2182;152.5000;
48.7120;2.2182;152.4000;
48.7120;2.2182;152.1000;
48.7120;2.2182;152.3000;
48.7120;2.2182;152.3000;
48.7120;2.2182;152.3000;
48.7120;2.2182;152.0000;
48.7120;2.2182;151.7000;
48.7121;2.2182;151.2000;
48.7121;2.2182;150.9000;
48.7121;2.2182;150.8000;
48.7121;2.2182;151.0000;
48.7121;2.2182;150.3000;
48.7121;2.2182;150.0000;
48.7121;2.2182;149.9000;
48.7121;2.2182;149.6000;
48.7121;2.2182;149.1000;
48.7121;2.2182;149.2000;
48.7121;2.2182;149.1000;
48.7121;2.2182;149.4000;
48.7121;2.2182;149.4000;
48.7121;2.2182;149.7000;
48.7121;2.2182;149.5000;
48.7121;2.2182;149.5000;
48.7121;2.2182;149.8000;
48.7121;2.2182;149.7000;
48.7121;2.2182;149.8000;
48.7121;2.2182;149.9000;
48.7121;2.2182;150.2000;
48.7121;2.2182;150.6000;
48.7121;2.2182;150.5000;
48.7121;2.2182;150.1000;
48.7121;2.2182;150.7000;
48.7121;2.2182;150.9000;
48.7121;2.2182;151.2000;
48.7121;2.2182;151.1000;
48.7121;2.2182;150.9000;
48.7121;2.2182;151.0000;
48.7121;2.2182;151.3000;
48.7121;2.2182;151.3000;
48.7121;2.2182;151.2000;
48.7121;2.2182;151.1000;
48.7121;2.2182;150.7000;
48.7121;2.2182;150.4000;
48.7121;2.2182;150.1000;
48.7121;2.2182;149.2000;
48.7121;2.2182;148.4000;
48.7121;2.2182;147.7000;
48.7121;2.2182;147.3000;
